Unnamed: 0,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
11690,India,West Indies,Lauderhill,133,20,6,7.98,35.0,167
11511,West Indies,India,Lauderhill,37,71,5,4.530612244897959,15.0,95
10252,India,Bangladesh,Delhi,94,31,7,6.337078651685394,27.0,148
28095,Pakistan,South Africa,Abu Dhabi,66,46,5,5.351351351351352,26.0,120
27992,New Zealand,Sri Lanka,Lauderhill,64,42,4,4.923076923076923,27.0,81
37947,South Africa,Australia,Centurion,104,17,3,6.058252427184466,31.0,128
28094,Pakistan,South Africa,Abu Dhabi,65,47,5,5.342465753424658,25.0,120
12228,Pakistan,England,Manchester,72,70,10,8.64,46.0,195
31417,New Zealand,Bangladesh,Pallekele,69,64,9,7.392857142857143,45.0,191
50427,Sri Lanka,Australia,Colombo,58,68,7,6.6923076923076925,32.0,128
20215,Australia,Sri Lanka,Nottingham,74,53,6,6.626865671641791,25.0,159
46597,South Africa,Sri Lanka,Johannesburg,105,18,3,6.176470588235294,31.0,113
28691,India,England,Manchester,71,66,9,7.888888888888889,37.0,165
50008,Pakistan,Bangladesh,Mirpur,79,29,6,5.208791208791209,45.0,129
13479,New Zealand,West Indies,Mount Maunganui,94,55,8,8.676923076923076,45.0,238
26757,Pakistan,England,Cardiff,79,39,7,5.851851851851852,24.0,126
14612,South Africa,Australia,Johannesburg,88,58,9,8.516129032258064,40.0,201
39720,West Indies,Bangladesh,Mirpur,34,91,10,7.0344827586206895,29.0,171
48935,Afghanistan,West Indies,Nagpur,105,9,3,5.675675675675675,39.0,123
4225,Pakistan,New Zealand,Mount Maunganui,129,20,6,7.74,40.0,181
4598,India,New Zealand,Delhi,159,19,8,9.445544554455443,60.0,202
35177,New Zealand,England,London,58,81,9,8.923076923076923,42.0,201
45125,England,Pakistan,Dubai,66,60,7,6.6,41.0,160
25906,West Indies,Australia,St Lucia,80,41,3,6.075949367088608,24.0,105
4566,India,New Zealand,Delhi,97,51,10,8.434782608695652,45.0,202
11636,India,West Indies,Lauderhill,68,72,9,8.5,43.0,167
11043,New Zealand,India,Auckland,83,43,6,6.467532467532467,20.0,132
11490,West Indies,India,Lauderhill,28,91,6,5.793103448275862,28.0,95
29187,South Africa,Australia,Cape Town,45,72,8,5.625,35.0,146
6270,Bangladesh,India,Colombo,41,83,7,6.648648648648648,31.0,166
23227,Pakistan,Sri Lanka,Colombo,165,6,5,8.68421052631579,43.0,172
31287,India,Afghanistan,Colombo,61,65,8,6.654545454545454,38.0,159
22212,New Zealand,West Indies,Auckland,111,29,6,7.318681318681318,36.0,155
26029,Sri Lanka,England,St Lucia,81,35,6,5.7176470588235295,34.0,128
4301,England,India,Manchester,76,65,9,8.290909090909091,32.0,159
27539,England,Pakistan,Dubai,141,5,6,7.356521739130435,42.0,148
19964,India,Bangladesh,Nottingham,90,51,9,7.826086956521739,35.0,180
1978,England,Australia,Melbourne,126,8,5,6.75,42.0,137
21107,New Zealand,Pakistan,London,82,34,4,5.72093023255814,27.0,99
40915,West Indies,Pakistan,Mirpur,88,29,5,5.802197802197802,27.0,166
20947,South Africa,West Indies,London,71,70,9,8.52,44.0,183
9813,Australia,South Africa,Johannesburg,62,89,9,12.0,58.0,196
30087,New Zealand,South Africa,Hamilton,101,39,8,7.481481481481482,29.0,173
35356,Australia,England,Southampton,172,32,8,11.727272727272728,54.0,248
8931,New Zealand,Pakistan,Dubai,117,20,6,7.02,41.0,153
28689,India,England,Manchester,68,68,9,7.846153846153846,35.0,165
11263,India,New Zealand,Wellington,73,71,7,8.938775510204081,38.0,165
46167,New Zealand,Pakistan,Wellington,177,9,4,9.567567567567568,54.0,196
36198,Pakistan,Australia,Dubai,98,34,7,6.837209302325581,42.0,151
35947,New Zealand,England,Wellington,88,43,7,6.857142857142857,39.0,139
24877,Sri Lanka,West Indies,Barbados,74,69,9,8.705882352941176,52.0,195
45909,Pakistan,New Zealand,Auckland,147,17,4,8.563106796116505,55.0,171
37598,England,West Indies,Barbados,38,75,7,5.066666666666666,24.0,152
34056,West Indies,England,Nottingham,115,21,6,6.96969696969697,51.0,172
49898,Sri Lanka,India,Mirpur,104,17,4,6.058252427184466,42.0,138
22594,Sri Lanka,India,Colombo,142,20,7,8.52,52.0,171
19020,Australia,England,Manchester,75,46,7,6.081081081081081,24.0,145
20081,England,Pakistan,London,88,64,8,9.428571428571429,34.0,185
15659,West Indies,Bangladesh,Johannesburg,164,1,3,8.268907563025211,64.0,164
28193,India,South Africa,Durban,70,71,8,8.571428571428571,48.0,168
12066,England,Australia,Southampton,136,12,5,7.555555555555555,44.0,145
24417,Australia,Bangladesh,Barbados,76,34,4,5.3023255813953485,25.0,141
13651,Pakistan,New Zealand,Auckland,99,28,4,6.456521739130435,50.0,153
44357,Australia,South Africa,Durban,68,85,9,11.657142857142857,60.0,157
31039,England,Pakistan,Abu Dhabi,58,64,8,6.214285714285714,29.0,129
41600,Sri Lanka,Bangladesh,Chittagong,59,83,9,9.567567567567568,50.0,168
27543,England,Pakistan,Dubai,144,2,4,7.322033898305085,40.0,148
24942,Sri Lanka,West Indies,Barbados,173,8,8,9.267857142857142,48.0,195
3526,Afghanistan,West Indies,St Kitts,80,42,7,6.153846153846154,25.0,146
49480,India,Bangladesh,Mirpur,39,77,8,5.441860465116279,30.0,166
20096,England,Pakistan,London,112,49,8,9.464788732394366,36.0,185
39976,Australia,West Indies,Mirpur,41,85,7,7.0285714285714285,36.0,178
41528,Pakistan,South Africa,Cape Town,127,30,8,8.466666666666667,65.0,176
21701,Pakistan,South Africa,Nottingham,95,47,8,7.808219178082192,44.0,149
24936,Sri Lanka,West Indies,Barbados,167,12,9,9.27777777777778,51.0,195
9427,Sri Lanka,Australia,Melbourne,116,14,5,6.566037735849057,32.0,142
49148,New Zealand,England,Delhi,107,41,8,8.126582278481013,34.0,153
6274,Bangladesh,India,Colombo,44,79,7,6.439024390243903,31.0,166
4694,Sri Lanka,Pakistan,Abu Dhabi,68,43,3,5.298701298701299,19.0,102
48891,Afghanistan,West Indies,Nagpur,55,52,6,4.852941176470588,21.0,123
38128,Sri Lanka,Pakistan,Dubai,41,84,9,6.833333333333333,38.0,145
2292,England,New Zealand,Hamilton,60,72,8,7.5,36.0,194
34476,West Indies,Australia,Barbados,137,33,5,9.448275862068966,27.0,160
43855,New Zealand,South Africa,Centurion,52,87,9,9.454545454545457,47.0,177
7505,Bangladesh,West Indies,St Kitts,65,72,6,8.125,48.0,143
3789,New Zealand,West Indies,Mount Maunganui,65,81,10,10.0,45.0,243
43532,South Africa,Bangladesh,Mirpur,89,43,7,6.935064935064935,37.0,148
48914,Afghanistan,West Indies,Nagpur,78,29,5,5.142857142857143,26.0,123
7693,Bangladesh,West Indies,Lauderhill,153,11,6,8.422018348623853,53.0,171
10461,India,West Indies,Mumbai,107,66,10,11.88888888888889,57.0,240
23344,New Zealand,Sri Lanka,Colombo,126,12,5,7.0,36.0,141
8136,New Zealand,India,Hamilton,86,68,9,9.923076923076923,53.0,212
38015,Pakistan,South Africa,Dubai,31,71,6,3.795918367346939,20.0,98
24733,Australia,India,Barbados,43,90,10,8.6,43.0,184
7407,Australia,India,Sydney,88,46,7,7.135135135135135,29.0,164
5785,Sri Lanka,Bangladesh,Colombo,79,73,9,10.085106382978724,42.0,214
31469,New Zealand,Bangladesh,Pallekele,158,12,8,8.777777777777779,49.0,191
29249,South Africa,Australia,Cape Town,132,11,7,7.26605504587156,51.0,146
15616,West Indies,Bangladesh,Johannesburg,92,44,9,7.263157894736842,43.0,164
36310,Australia,Pakistan,Dubai,122,44,8,9.63157894736842,58.0,168
46529,South Africa,Sri Lanka,Johannesburg,41,84,8,6.833333333333333,37.0,113
47153,Afghanistan,Sri Lanka,Kolkata,42,78,9,6.0,34.0,153
29804,Australia,India,Melbourne,49,78,7,7.0,30.0,131
41172,South Africa,India,Mirpur,134,20,6,8.04,51.0,172
27908,New Zealand,Sri Lanka,Lauderhill,115,2,3,5.8474576271186445,32.0,120
49838,Sri Lanka,India,Mirpur,33,76,7,4.5,25.0,138
21447,Sri Lanka,New Zealand,Nottingham,81,57,8,7.714285714285714,34.0,158
21542,South Africa,India,Nottingham,47,84,9,7.833333333333333,40.0,130
22851,South Africa,England,Centurion,219,13,5,12.280373831775702,50.0,241
20607,England,South Africa,Nottingham,88,33,4,6.068965517241379,42.0,111
28951,West Indies,Pakistan,St Lucia,87,54,9,7.909090909090909,40.0,150
36663,New Zealand,Sri Lanka,Pallekele,33,61,4,3.3559322033898304,19.0,74
39683,South Africa,New Zealand,Chittagong,157,6,5,8.263157894736842,60.0,170
33277,Sri Lanka,England,Pallekele,74,59,8,7.278688524590164,33.0,169
22607,Sri Lanka,India,Colombo,166,8,6,8.892857142857142,49.0,171
33989,West Indies,England,Nottingham,25,87,8,4.545454545454546,21.0,172
22527,Sri Lanka,India,Colombo,59,84,9,9.833333333333334,56.0,171
33460,Pakistan,Australia,Colombo,146,2,4,7.423728813559322,38.0,149
47570,South Africa,Afghanistan,Mumbai,173,17,7,10.07766990291262,69.0,209
6610,South Africa,Pakistan,Johannesburg,33,90,10,6.6,33.0,188
16516,South Africa,England,Cape Town,121,14,4,6.849056603773585,32.0,154
12908,Bangladesh,Pakistan,Lahore,117,17,7,6.815533980582524,32.0,141
20878,India,West Indies,London,126,18,6,7.411764705882353,60.0,153
19368,South Africa,Australia,Centurion,95,32,7,6.477272727272728,26.0,156
41545,Pakistan,South Africa,Cape Town,153,15,7,8.742857142857142,56.0,176
35001,India,Sri Lanka,Pallekele,145,9,7,7.837837837837838,37.0,155
41061,Sri Lanka,West Indies,Mirpur,146,5,5,7.617391304347826,52.0,160
14744,Australia,England,Sydney,138,49,7,11.661971830985916,57.0,221
33549,India,South Africa,Colombo,105,34,6,7.325581395348837,39.0,152
46897,England,West Indies,Mumbai,46,87,9,8.363636363636363,44.0,182
44153,Pakistan,Sri Lanka,Colombo,94,41,7,7.139240506329114,35.0,175
45721,Sri Lanka,New Zealand,Auckland,39,79,7,5.7073170731707314,28.0,142
4370,England,India,Manchester,157,0,2,7.785123966942149,40.0,159
12110,England,Pakistan,Manchester,26,88,9,4.875,25.0,131
43522,South Africa,Bangladesh,Mirpur,77,53,8,6.895522388059701,39.0,148
13845,South Africa,England,Cape Town,65,76,9,8.863636363636363,55.0,179
44197,Pakistan,Sri Lanka,Colombo,175,1,5,8.823529411764707,59.0,175
20094,England,Pakistan,London,105,51,8,9.130434782608695,31.0,185
1794,New Zealand,Australia,Sydney,48,62,6,4.965517241379311,25.0,117
20346,South Africa,New Zealand,London,65,45,7,5.2,15.0,128
45015,Australia,India,Sydney,106,46,7,8.594594594594595,37.0,197
38644,Sri Lanka,England,London,76,66,8,8.444444444444445,46.0,183
27885,New Zealand,Sri Lanka,Lauderhill,93,25,5,5.873684210526315,35.0,120
35100,India,England,Mumbai,108,36,6,7.714285714285714,31.0,177
35422,New Zealand,South Africa,Durban,23,87,7,4.181818181818182,22.0,86
1348,West Indies,India,Lauderhill,133,15,2,7.6,35.0,143
46364,West Indies,Sri Lanka,Colombo,79,62,7,8.172413793103448,36.0,162
35123,India,England,Mumbai,155,13,5,8.69158878504673,57.0,177
7117,South Africa,Sri Lanka,Johannesburg,35,88,10,6.5625,34.0,198
38564,West Indies,New Zealand,Wellington,121,23,6,7.484536082474227,49.0,159
38148,Sri Lanka,Pakistan,Dubai,59,66,8,6.555555555555555,30.0,145
11832,England,Australia,Southampton,162,0,3,8.1,44.0,162
3504,Afghanistan,West Indies,St Kitts,60,64,7,6.428571428571429,16.0,146
41675,Sri Lanka,Bangladesh,Chittagong,146,11,4,8.036697247706423,30.0,168
5318,India,South Africa,Cape Town,124,29,7,8.175824175824175,42.0,172
45063,Australia,India,Sydney,195,1,5,9.831932773109244,56.0,197
45378,Sri Lanka,England,Southampton,81,57,6,7.714285714285714,40.0,140
22664,England,South Africa,Johannesburg,64,74,7,8.347826086956522,48.0,202
11929,Australia,England,Southampton,111,23,5,6.865979381443299,42.0,157
17776,New Zealand,Pakistan,Cape Town,136,4,2,7.0344827586206895,40.0,143
14100,England,Australia,Southampton,65,75,8,8.666666666666666,46.0,179
12389,Pakistan,England,Manchester,130,35,8,9.176470588235292,49.0,190
18012,India,Pakistan,Johannesburg,129,14,6,7.30188679245283,33.0,157
26879,Pakistan,New Zealand,Dubai,107,40,6,8.025,44.0,161
35704,England,New Zealand,Auckland,143,43,7,11.142857142857142,54.0,214
7650,Bangladesh,West Indies,Lauderhill,74,54,7,6.727272727272728,39.0,171
41632,Sri Lanka,Bangladesh,Chittagong,96,52,6,8.470588235294118,36.0,168
45715,Sri Lanka,New Zealand,Auckland,37,85,8,6.342857142857143,36.0,142
45294,England,Pakistan,Dubai,140,17,5,8.155339805825243,40.0,172
38709,Sri Lanka,England,London,183,1,4,9.22689075630252,61.0,183
29204,South Africa,Australia,Cape Town,66,55,8,6.092307692307692,31.0,146
29511,Sri Lanka,Australia,Pallekele,190,3,7,9.743589743589745,74.0,198
46825,New Zealand,India,Nagpur,83,33,6,5.724137931034483,28.0,126
47333,South Africa,England,Mumbai,174,23,6,10.762886597938143,42.0,229
5097,India,South Africa,Johannesburg,194,5,5,10.121739130434785,39.0,203
30811,Pakistan,England,Dubai,76,49,5,6.422535211267606,20.0,144
14525,West Indies,New Zealand,Auckland,90,21,5,5.454545454545454,30.0,126
43665,South Africa,Bangladesh,Mirpur,120,36,7,8.571428571428571,34.0,169
25391,Australia,Sri Lanka,Barbados,65,59,6,6.39344262295082,34.0,168
44559,South Africa,Australia,Johannesburg,174,8,4,9.321428571428571,52.0,204
2962,Bangladesh,Sri Lanka,Colombo,138,26,7,8.808510638297872,34.0,176
42394,New Zealand,Pakistan,Dubai,55,68,7,6.346153846153846,35.0,135
31893,India,England,Colombo,53,83,9,8.594594594594595,43.0,170
12841,Bangladesh,Pakistan,Lahore,38,81,10,5.846153846153846,32.0,141
5906,Sri Lanka,India,Colombo,57,79,8,8.341463414634147,32.0,152
24442,Australia,Bangladesh,Barbados,125,10,4,6.818181818181818,55.0,141
37249,England,Australia,Melbourne,77,56,5,7.21875,33.0,130
30292,India,England,Kolkata,42,77,7,5.8604651162790695,37.0,120
13961,South Africa,England,Cape Town,39,87,9,7.090909090909091,36.0,191
42278,South Africa,West Indies,Durban,96,60,10,9.6,39.0,195
13175,Australia,India,Sydney,191,1,5,9.630252100840336,59.0,194
17642,India,South Africa,Durban,131,12,6,7.277777777777778,52.0,153
26638,New Zealand,Australia,Christchurch,130,34,6,9.069767441860463,59.0,214
23813,Afghanistan,India,St Lucia,91,26,7,5.808510638297872,39.0,115
16447,South Africa,England,Cape Town,47,81,7,7.230769230769231,35.0,154
21084,New Zealand,Pakistan,London,63,55,6,5.815384615384615,26.0,99
38122,Sri Lanka,Pakistan,Dubai,30,90,9,6.0,29.0,145
23514,West Indies,Australia,Sydney,35,87,8,6.363636363636363,25.0,138
5547,India,Sri Lanka,Colombo,89,55,8,8.215384615384615,49.0,174
40030,Australia,West Indies,Mirpur,122,31,5,8.224719101123595,40.0,178
25408,Australia,Sri Lanka,Barbados,78,42,5,6.0,24.0,168
29178,South Africa,Australia,Cape Town,38,81,8,5.846153846153846,34.0,146
31712,West Indies,Australia,Colombo,158,17,6,9.20388349514563,55.0,191
33078,Pakistan,India,Colombo,115,14,3,6.509433962264151,23.0,128
16692,New Zealand,England,Durban,31,86,7,5.470588235294118,24.0,164
40931,West Indies,Pakistan,Mirpur,120,14,5,6.79245283018868,42.0,166
46839,New Zealand,India,Nagpur,98,20,5,5.88,30.0,126
11183,India,New Zealand,Hamilton,130,25,7,8.210526315789474,34.0,179
16246,New Zealand,India,Johannesburg,118,29,5,7.78021978021978,34.0,190
9567,England,South Africa,Durban,55,84,9,9.166666666666666,46.0,204
35712,England,New Zealand,Auckland,157,35,7,11.08235294117647,54.0,214
9823,Australia,South Africa,Johannesburg,75,79,9,10.975609756097562,59.0,196
39748,West Indies,Bangladesh,Mirpur,69,63,10,7.263157894736842,36.0,171
34491,West Indies,Australia,Barbados,152,18,4,8.941176470588236,32.0,160
24445,Australia,Bangladesh,Barbados,132,7,4,7.008849557522124,58.0,141
27096,Sri Lanka,India,Nagpur,64,71,9,7.836734693877551,49.0,215
1928,England,Australia,Melbourne,70,54,6,6.363636363636363,28.0,137
43121,South Africa,Australia,Sydney,53,83,10,8.594594594594595,46.0,145
10943,New Zealand,India,Auckland,170,22,7,10.408163265306122,61.0,203
27967,New Zealand,Sri Lanka,Lauderhill,39,65,5,4.254545454545455,30.0,81
5187,India,South Africa,Centurion,114,38,6,8.341463414634147,53.0,188
49028,Sri Lanka,South Africa,Delhi,86,38,4,6.2926829268292686,16.0,120
1079,India,England,Bangalore,132,30,7,8.8,54.0,202
19105,South Africa,Bangladesh,Johannesburg,62,83,8,10.054054054054054,59.0,118
29748,Australia,India,Sydney,156,12,7,8.666666666666666,51.0,171
19042,Australia,England,Manchester,105,24,7,6.5625,36.0,145
32718,New Zealand,England,Pallekele,145,2,5,7.372881355932203,51.0,148
18673,England,New Zealand,Auckland,74,75,7,9.866666666666667,49.0,184
42018,South Africa,West Indies,Johannesburg,156,39,6,11.555555555555555,52.0,231
19106,South Africa,Bangladesh,Johannesburg,64,82,8,10.105263157894736,61.0,118
10025,Australia,South Africa,Cape Town,161,17,6,9.37864077669903,38.0,193
36061,Australia,Pakistan,Dubai,55,50,5,4.714285714285714,20.0,89
35064,India,England,Mumbai,71,72,8,8.875,48.0,177
33681,Sri Lanka,Pakistan,Colombo,105,24,8,6.5625,33.0,139
33630,Sri Lanka,Pakistan,Colombo,42,74,10,5.478260869565218,29.0,139
3838,New Zealand,West Indies,Mount Maunganui,173,35,9,12.211764705882352,67.0,243
46342,West Indies,Sri Lanka,Colombo,62,83,10,10.054054054054054,58.0,162
14383,Sri Lanka,England,Southampton,115,39,5,8.518518518518519,34.0,163
27758,Australia,England,Melbourne,102,30,5,6.8,29.0,147
28741,India,England,Manchester,149,17,5,8.679611650485437,43.0,165
6670,South Africa,Pakistan,Johannesburg,114,31,8,7.685393258426966,53.0,188
49048,Sri Lanka,South Africa,Delhi,107,19,3,6.356435643564357,25.0,120
46209,Sri Lanka,West Indies,Pallekele,52,88,10,9.75,47.0,215
23789,Afghanistan,India,St Lucia,57,49,7,4.816901408450704,26.0,115
38909,New Zealand,Sri Lanka,Pallekele,71,46,6,5.756756756756757,23.0,142
32768,West Indies,Sri Lanka,Pallekele,38,72,8,4.75,26.0,129
15083,South Africa,India,Johannesburg,41,73,7,5.23404255319149,22.0,126
17432,Bangladesh,Pakistan,Cape Town,27,95,9,6.48,27.0,140
40220,South Africa,England,Chittagong,41,91,10,8.482758620689655,41.0,196
29568,Sri Lanka,Australia,Pallekele,79,66,7,8.777777777777779,53.0,157
20203,Australia,Sri Lanka,Nottingham,67,65,7,7.309090909090909,27.0,159
19257,Australia,South Africa,Johannesburg,121,18,4,7.117647058823529,43.0,166
4605,India,New Zealand,Delhi,174,12,8,9.666666666666666,60.0,202
15767,England,Australia,Cape Town,127,16,4,7.326923076923077,36.0,135
22648,England,South Africa,Johannesburg,45,90,8,9.0,44.0,202
13992,South Africa,England,Cape Town,68,56,7,6.375,28.0,191
31576,England,Afghanistan,Colombo,126,26,8,8.042553191489361,48.0,196
21802,Sri Lanka,West Indies,London,63,67,10,7.132075471698113,46.0,158
4596,India,New Zealand,Delhi,158,21,9,9.575757575757576,61.0,202
42266,South Africa,West Indies,Durban,87,71,10,10.653061224489797,62.0,195
40512,India,Australia,Mirpur,65,53,7,5.82089552238806,19.0,159
2840,Bangladesh,Sri Lanka,Colombo,128,22,5,7.836734693877551,44.0,155
18828,England,New Zealand,Christchurch,114,42,6,8.76923076923077,38.0,193
18295,Australia,India,Mumbai,59,81,9,9.076923076923077,47.0,166
45836,Pakistan,New Zealand,Auckland,38,89,9,7.354838709677419,38.0,171
47561,South Africa,Afghanistan,Mumbai,137,25,7,8.652631578947368,43.0,209
65,Australia,Sri Lanka,Melbourne,78,55,9,7.2,31.0,168
15827,India,Pakistan,Durban,36,77,6,5.023255813953488,26.0,141
38689,Sri Lanka,England,London,139,21,5,8.424242424242424,50.0,183
26611,New Zealand,Australia,Christchurch,72,61,7,7.322033898305085,24.0,214
37350,Australia,England,Sydney,49,79,9,7.170731707317073,42.0,195
15345,West Indies,England,London,78,61,8,7.932203389830509,33.0,169
34829,West Indies,New Zealand,Lauderhill,85,56,9,7.96875,44.0,177
34468,West Indies,Australia,Barbados,126,41,6,9.569620253164556,33.0,160
12175,England,Pakistan,Manchester,126,24,4,7.875,32.0,131
23152,Pakistan,Sri Lanka,Colombo,56,79,8,8.195121951219512,41.0,172
43511,South Africa,Bangladesh,Mirpur,64,64,8,6.857142857142857,31.0,148
37417,Australia,England,Sydney,150,14,4,8.49056603773585,39.0,195
18988,Australia,England,Manchester,49,76,9,6.681818181818182,30.0,145
33684,Sri Lanka,Pakistan,Colombo,109,22,8,6.673469387755102,31.0,139
24950,Sri Lanka,West Indies,Barbados,195,0,7,9.75,61.0,195
27626,Australia,England,Adelaide,101,40,8,7.575,18.0,157
20244,Australia,Sri Lanka,Nottingham,105,26,4,6.702127659574468,31.0,159
46814,New Zealand,India,Nagpur,72,41,6,5.468354430379747,28.0,126
22793,South Africa,England,Centurion,107,71,10,13.10204081632653,80.0,241
7998,New Zealand,India,Auckland,48,78,7,6.857142857142857,43.0,158
3167,West Indies,Pakistan,Trinidad,54,64,8,5.785714285714286,26.0,124
6387,South Africa,Sri Lanka,Colombo,42,89,8,8.129032258064516,34.0,98
43417,England,South Africa,Johannesburg,117,36,7,8.357142857142858,51.0,171
9484,Pakistan,Australia,Sydney,46,77,8,6.418604651162791,35.0,107
47213,Afghanistan,Sri Lanka,Kolkata,113,20,5,6.78,55.0,153
16308,Bangladesh,Australia,Cape Town,25,89,10,4.838709677419355,25.0,123
27942,New Zealand,Sri Lanka,Lauderhill,14,90,5,2.8,14.0,81
